brand,lens,index,type,design,blank_mm,sph_min,sph_max,cyl_max,combined_max,price,coating,notes
Hoya,Nulux Phoenix,1.53,grind,Single vision,70,+2.25,+6.00,-4.00,,49.83,Mirror,guide p80
Hoya,Nulux Phoenix,1.53,grind,Single vision,65,+6.25,+8.00,-4.00,,49.83,Mirror,guide p80
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,75,-4.00,+2.50,-4.00,,73.95,Hi-Vision ViewProtect,Sensity photochromic; guide p80 70/75mm; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-8.25,+0.00,-4.00,,73.95,Hi-Vision ViewProtect,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-9.25,-8.50,-3.00,12.25,73.95,Hi-Vision ViewProtect,Sensity photochromic; guide p80 chart ends -9.25; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,+2.25,+6.00,-4.00,,73.95,Hi-Vision ViewProtect,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+6.25,+8.00,-4.00,,73.95,Hi-Vision ViewProtect,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,75,-4.00,+2.50,-4.00,,76.95,ViewProtect BlueControl,Sensity photochromic; guide p80 70/75mm; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-8.25,+0.00,-4.00,,76.95,ViewProtect BlueControl,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-9.25,-8.50,-3.00,12.25,76.95,ViewProtect BlueControl,Sensity photochromic; guide p80 chart ends -9.25; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,+2.25,+6.00,-4.00,,76.95,ViewProtect BlueControl,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+6.25,+8.00,-4.00,,76.95,ViewProtect BlueControl,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,75,-4.00,+2.50,-4.00,,82.83,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p80 70/75mm; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-8.25,+0.00,-4.00,,82.83,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-9.25,-8.50,-3.00,12.25,82.83,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p80 chart ends -9.25; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,+2.25,+6.00,-4.00,,82.83,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+6.25,+8.00,-4.00,,82.83,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,75,-4.00,+2.50,-4.00,,85.33,Diamond Finish UV BlueControl,Sensity photochromic; guide p80 70/75mm; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-8.25,+0.00,-4.00,,85.33,Diamond Finish UV BlueControl,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-9.25,-8.50,-3.00,12.25,85.33,Diamond Finish UV BlueControl,Sensity photochromic; guide p80 chart ends -9.25; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,+2.25,+6.00,-4.00,,85.33,Diamond Finish UV BlueControl,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+6.25,+8.00,-4.00,,85.33,Diamond Finish UV BlueControl,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,75,-4.00,+2.50,-4.00,,85.83,Full Control,Sensity photochromic; guide p80 70/75mm; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-8.25,+0.00,-4.00,,85.83,Full Control,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-9.25,-8.50,-3.00,12.25,85.83,Full Control,Sensity photochromic; guide p80 chart ends -9.25; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,+2.25,+6.00,-4.00,,85.83,Full Control,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+6.25,+8.00,-4.00,,85.83,Full Control,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,75,-4.00,+2.50,-4.00,,79.83,Hi-Vision Sun Pro,Sensity photochromic; guide p80 70/75mm; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-8.25,+0.00,-4.00,,79.83,Hi-Vision Sun Pro,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-9.25,-8.50,-3.00,12.25,79.83,Hi-Vision Sun Pro,Sensity photochromic; guide p80 chart ends -9.25; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,+2.25,+6.00,-4.00,,79.83,Hi-Vision Sun Pro,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+6.25,+8.00,-4.00,,79.83,Hi-Vision Sun Pro,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,75,-4.00,+2.50,-4.00,,80.83,Mirror,Sensity photochromic; guide p80 70/75mm; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-8.25,+0.00,-4.00,,80.83,Mirror,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,-9.25,-8.50,-3.00,12.25,80.83,Mirror,Sensity photochromic; guide p80 chart ends -9.25; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,70,+2.25,+6.00,-4.00,,80.83,Mirror,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Phoenix Sensity 2 / Dark / Fast / Shine,1.53,grind,Single vision,65,+6.25,+8.00,-4.00,,80.83,Mirror,Sensity photochromic; guide p80; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,46.70,Hi-Vision ViewProtect,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,46.70,Hi-Vision ViewProtect,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,46.70,Hi-Vision ViewProtect,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,46.70,Hi-Vision ViewProtect,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,46.70,Hi-Vision ViewProtect,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,49.70,ViewProtect BlueControl,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,49.70,ViewProtect BlueControl,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,49.70,ViewProtect BlueControl,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,49.70,ViewProtect BlueControl,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,49.70,ViewProtect BlueControl,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,54.50,Hi-Vision Meiryo Diamond,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,54.50,Hi-Vision Meiryo Diamond,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,54.50,Hi-Vision Meiryo Diamond,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,54.50,Hi-Vision Meiryo Diamond,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,54.50,Hi-Vision Meiryo Diamond,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,57.00,Diamond Finish UV BlueControl,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,57.00,Diamond Finish UV BlueControl,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,57.00,Diamond Finish UV BlueControl,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,57.00,Diamond Finish UV BlueControl,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,57.00,Diamond Finish UV BlueControl,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,57.50,Full Control,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,57.50,Full Control,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,57.50,Full Control,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,57.50,Full Control,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,57.50,Full Control,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,51.50,Hi-Vision Sun Pro,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,51.50,Hi-Vision Sun Pro,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,51.50,Hi-Vision Sun Pro,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,51.50,Hi-Vision Sun Pro,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,51.50,Hi-Vision Sun Pro,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,52.50,Mirror,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,52.50,Mirror,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,52.50,Mirror,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,52.50,Mirror,guide p81
Hoya,Nulux Eyas,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,52.50,Mirror,guide p81
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,71.40,Hi-Vision ViewProtect,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,71.40,Hi-Vision ViewProtect,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,71.40,Hi-Vision ViewProtect,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,71.40,Hi-Vision ViewProtect,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,71.40,Hi-Vision ViewProtect,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,74.40,ViewProtect BlueControl,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,74.40,ViewProtect BlueControl,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,74.40,ViewProtect BlueControl,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,74.40,ViewProtect BlueControl,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,74.40,ViewProtect BlueControl,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,79.20,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,79.20,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,79.20,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,79.20,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,79.20,Hi-Vision Meiryo Diamond,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,81.70,Diamond Finish UV BlueControl,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,81.70,Diamond Finish UV BlueControl,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,81.70,Diamond Finish UV BlueControl,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,81.70,Diamond Finish UV BlueControl,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,81.70,Diamond Finish UV BlueControl,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,82.20,Full Control,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,82.20,Full Control,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,82.20,Full Control,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,82.20,Full Control,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,82.20,Full Control,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,76.20,Hi-Vision Sun Pro,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,76.20,Hi-Vision Sun Pro,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,76.20,Hi-Vision Sun Pro,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,76.20,Hi-Vision Sun Pro,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,76.20,Hi-Vision Sun Pro,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,77.20,Mirror,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,77.20,Mirror,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,77.20,Mirror,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,77.20,Mirror,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity 2 / Dark / Fast / Shine,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,77.20,Mirror,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity Colours,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,81.70,Hi-Vision Sun Pro,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity Colours,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,81.70,Hi-Vision Sun Pro,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity Colours,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,81.70,Hi-Vision Sun Pro,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity Colours,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,81.70,Hi-Vision Sun Pro,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity Colours,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,81.70,Hi-Vision Sun Pro,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity Colours,1.60,grind,Single vision,80,-2.00,+2.50,-6.00,,82.70,Mirror,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity Colours,1.60,grind,Single vision,75,-4.50,+0.00,-6.00,,82.70,Mirror,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity Colours,1.60,grind,Single vision,70,-12.00,+0.00,-6.00,12.25,82.70,Mirror,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity Colours,1.60,grind,Single vision,75,+2.75,+4.75,-6.00,,82.70,Mirror,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eyas Sensity Colours,1.60,grind,Single vision,70,+5.00,+8.00,-6.00,,82.70,Mirror,Sensity photochromic; guide p81; clear-lens range shown - Sensity availability can be narrower
Hoya,Nulux Eynoa,1.67,grind,Single vision,75,-6.00,+0.00,-6.00,,52.10,Hi-Vision ViewProtect,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,70,-10.00,+0.00,-6.00,,52.10,Hi-Vision ViewProtect,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,65,-15.00,+0.00,-6.00,15.25,52.10,Hi-Vision ViewProtect,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,75,+0.25,+2.50,-6.00,,52.10,Hi-Vision ViewProtect,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,70,+2.75,+6.00,-6.00,,52.10,Hi-Vision ViewProtect,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,65,+6.25,+10.00,-6.00,,52.10,Hi-Vision ViewProtect,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,75,-6.00,+0.00,-6.00,,55.10,ViewProtect BlueControl,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,70,-10.00,+0.00,-6.00,,55.10,ViewProtect BlueControl,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,65,-15.00,+0.00,-6.00,15.25,55.10,ViewProtect BlueControl,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,75,+0.25,+2.50,-6.00,,55.10,ViewProtect BlueControl,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,70,+2.75,+6.00,-6.00,,55.10,ViewProtect BlueControl,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,65,+6.25,+10.00,-6.00,,55.10,ViewProtect BlueControl,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,75,-6.00,+0.00,-6.00,,59.90,Hi-Vision Meiryo Diamond,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,70,-10.00,+0.00,-6.00,,59.90,Hi-Vision Meiryo Diamond,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,65,-15.00,+0.00,-6.00,15.25,59.90,Hi-Vision Meiryo Diamond,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,75,+0.25,+2.50,-6.00,,59.90,Hi-Vision Meiryo Diamond,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,70,+2.75,+6.00,-6.00,,59.90,Hi-Vision Meiryo Diamond,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,65,+6.25,+10.00,-6.00,,59.90,Hi-Vision Meiryo Diamond,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,75,-6.00,+0.00,-6.00,,62.40,Diamond Finish UV BlueControl,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,70,-10.00,+0.00,-6.00,,62.40,Diamond Finish UV BlueControl,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,65,-15.00,+0.00,-6.00,15.25,62.40,Diamond Finish UV BlueControl,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,75,+0.25,+2.50,-6.00,,62.40,Diamond Finish UV BlueControl,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,70,+2.75,+6.00,-6.00,,62.40,Diamond Finish UV BlueControl,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,65,+6.25,+10.00,-6.00,,62.40,Diamond Finish UV BlueControl,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,75,-6.00,+0.00,-6.00,,62.90,Full Control,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,70,-10.00,+0.00,-6.00,,62.90,Full Control,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,65,-15.00,+0.00,-6.00,15.25,62.90,Full Control,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,75,+0.25,+2.50,-6.00,,62.90,Full Control,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,70,+2.75,+6.00,-6.00,,62.90,Full Control,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,65,+6.25,+10.00,-6.00,,62.90,Full Control,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,75,-6.00,+0.00,-6.00,,56.90,Hi-Vision Sun Pro,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,70,-10.00,+0.00,-6.00,,56.90,Hi-Vision Sun Pro,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,65,-15.00,+0.00,-6.00,15.25,56.90,Hi-Vision Sun Pro,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,75,+0.25,+2.50,-6.00,,56.90,Hi-Vision Sun Pro,guide p82
Hoya,Nulux Eynoa,1.67,grind,Single vision,70,+2.75,+6.00,-6.00,,56.90,Hi-Vision Sun Pro,guide p82
